Id,SalePrice
2906,159771.428571429
2907,143736.0
2908,115700.0
2909,214990.428571429
2910,86357.1428571429
2911,116071.428571429
2912,162757.142857143
2913,123785.714285714
2914,91857.1428571429
2915,82642.8571428571
2916,125071.428571429
2917,215567.142857143
2918,115000.0
2919,220042.857142857
